time,content
1614,"一个个都等着领盒饭吧"
1614,"明玉，你真是可爱到犯傻啊"
1614,"没有我地球都转不了了"
1615,"这会人多了"
1615,"纯妃你们都洗好脖子等着吧"
1615,"感觉是三生三世跳诛仙台的场景呢"
1615,"去准备一下纯妃的盒饭"
1615,"老娘就回去洗了个脚，皇后娘娘就吃盒饭了？！"
1615,"我一个大男人忒么都看哭了好几次了"
1616,"准备好纸巾，可以哭了"
1616,"让你寸步不离的照顾皇后，你是怎么照顾的明玉"
1616,"大猪蹄子哪儿去了"
1616,"璎珞，本宫只能倍你走到这里了。"
1616,"历史上的皇后病死也是因为孩子接连夭折"
1616,"看得我嚎啕大哭，失恋都没这么哭过"
1617,"眼霜白擦了"
1617,"没有我尔晴纯妃就不会害人都是劳资的错"
1617,"主角光环太强大"
1617,"还好嫁的早，不然就陪葬了"
1617,"准备好纸巾，可以哭了"
1617,"历史上的皇后病死也是因为孩子接连夭折"
1618,"历史记载不是真实，那编剧编的是真实吗"
1618,"本宫只能陪你到这了剩下的路你要好好走"
1618,"魏璎珞一定会调查真相一定会为皇后娘娘复仇的"
1618,"我还是来晚了"
1618,"璎珞是死的吗？来那么晚"
1618,"气得我都哭不出来，我只想看璎珞怎么报仇"
1619,"皇后太善良了，不愿害人，你说黑化了多好"
1619,"皇后娘娘，璎珞会为你报仇的"
1619,"白布挂得好快"
1619,"对不起，璎珞没能等到你回来"
1619,"多好的皇后"
1619,"你们这些人，我会让你们血债血偿"
1620,"你们都别想活，我给你们把盒饭热好咯。"
1620,"纯妃娴妃尔晴会遭报应的"
1620,"愿有岁月可回首，有深情共白头，皇后娘娘一路好走"
1620,"皇后娘娘，来来来，和我一起吃盒饭"
1620,"好人没好下场，现实中也是"
1620,"皇后太善良了，不愿害人，你说黑化了多好"
1621,"友情诚可贵，爱情价更高，若为自由故，二者皆可抛"
1621,"其实我和皇后在黄泉三环内都买了房子"
1621,"晚来一天就发生这么多事情"
1621,"本宫想去陪陪皇后"
1621,"皇后有心机，聪明，就是选择了善良！挺你！"
1621,"全体来一波，本宫飘了"
1622,"魏璎珞：我给你们热好了盒饭了～你们等着吧"
1622,"本宫都要你们给皇后陪葬"
1622,"到底是新演员啊，脸上没有感情"
1622,"我从此开启颠覆人生了"
1622,"好人总是没好命，这世道就这样了吗？"
1622,"娘娘，快来陪我吧，一起吃盒饭🍱吧"
1623,"看这部剧哭得最厉害的一次"
1623,"本宫活了四十集，璎珞后三十集看你的了"
1623,"这证明了一点，人心应善良，但是一定要有自保的能力"
1623,"纯妃典型的羡慕嫉妒恨"
1623,"没想到有一天自己看清宫剧能哭成这样，璎珞我们要报仇"
1623,"本宫都要你们给皇后陪葬"
1624,"娴飞当皇后了，没知识的人些"
1624,"纯妃，你一定会吃到皇后吐出来的饭盒的"
1624,"大猪蹄子呢，好想打他"
1624,"乍一眼看我以为自己是梅艳芳"
1624,"纯妃典型的羡慕嫉妒恨"
1624,"本宫活了四十集，璎珞后三十集看你的了"
1625,"这么纯的女人当皇后确实不合适"
1625,"说好的呆一晚就回，这都几晚了？"
1625,"明玉啊你多长点心吧"
1625,"我不在，为什么不照顾好皇后"
1625,"璎珞啊，你要为我高兴，我只是想富察容音了"
1625,"剩下的剧情就是期待尔晴和纯妃狗带了"
1626,"要放大招了，后厨盒饭都备好了吗"
1626,"八戒.沙僧为什么没有保护好师父？"
1626,"皇后的心太好了，唉！心太好也是有下场的"
1626,"纯妃你也快了"
1626,"这么纯的女人当皇后确实不合适"
1626,"明玉啊你多长点心吧"
1627,"出去的时候皇后还好的，回来皇后就走了，心里落差好大"
1627,"明玉真的好可爱，别哭"
1627,"像皇后这样善良的人能活到几十集已经很了不起了"
1627,"璎珞某个角度迷之神似梅艳芳"
1627,"别挤别挤排好队盒饭我一个一个发"
1627,"皇后对不起我来晚了"
1628,"亲姐姐刚报完仇，又要为皇后姐姐报仇了"
1628,"后宫嫔妃的饭盒都热一热准备发饭盒了"
1628,"只有一个人看着皇后，不科学，而且她为啥不回来！？"
1628,"我准备开大了"
1628,"出去的时候皇后还好的，回来皇后就走了，心里落差好大"
1628,"皇后对不起我来晚了"
1629,"历史上就算是上吊死的都会写病逝好吧皇家尊严"
1629,"高贵妃，我来陪你一起吃盒饭了"
1629,"不错了，多活了几集了，生孩子时捡条命"
1629,"看哭了好感动"
1629,"明玉真的太没用了，她早点冲进火去冲救就好了"
1629,"亲姐姐刚报完仇，又要为皇后姐姐报仇了"
1630,"璎珞不是答应第二天就回的吗？多留到黄昏，又留到清晨"
1630,"姐姐，你一生为善，一定会投个好胎的。"
1630,"这背景音乐做得好加上众人演技出众"
1630,"纯妃就算你害了永琮你儿子也成不了太子"
1630,"一入宫门深似海"
1630,"历史上就算是上吊死的都会写病逝好吧皇家尊严"
1631,"剧情挺好，至少皇后活着的时候璎珞跟皇上在一起"
1631,"本宫的盒饭还热乎着呢，真香"
1631,"并不是只有男人看剧费纸，女人看剧更费，可把我哭死了"
1631,"你们一个个能不能让我省省心！"
1631,"白衣服做得很好"
1631,"尔晴说了什么可能是压垮皇后的最后一根稻草"
1632,"看着好心疼皇后，那么善良，却不能保护好自己的孩子！"
1632,"不让你复仇的话，接下去不知道该演什么"
1632,"这是供娱乐的连续剧，想和历史完全一样看历史书好了"
1632,"看电视而已，别太较真"
1632,"愿天堂没有大猪蹄子"
1632,"剧情挺好，至少皇后活着的时候璎珞跟皇上在一起"
1633,"哎心塞啊，坏人活的太久了，盒饭不能再热了，快领吧"
1633,"八戒，为什么不保护好师傅"
1633,"皇后聪明但是太过善良对外人也没防备之心"
1633,"呵呵，不说了不说了我赶紧去打野发育，好买个复活甲"
1633,"明玉也太没有用了，没有一次保护好皇后的"
1633,"我来晚了，若是我早来，或许你就不会……"
1634,"皇后是聪明可是没心机所以智商和情商真是两回事啊"
1634,"哎，不想活了"
1634,"璎珞会不会恨她爸爸让她没能让她阻止皇后娘娘自尽"
1634,"妈呀要感动死了"
1634,"此剧告诉人，不能太善良，多留心眼"
1634,"明玉也太没有用了，没有一次保护好皇后的"
1635,"前半生为姐姐而活，后半生为皇后而活"
1635,"好开心又可以剪蜡烛了"
1635,"皇后不是单纯，而是她选择了善良"
1635,"我媳妇走了、我这个大猪蹄子好难过，，"
1635,"竟然有一丢丢感动，，好吧，其实有好多丢感动"
1635,"导演我劝你善良"
1636,"看哭了为什么皇后那么善良的人没有好报"
1636,"本宫的盒饭🍱热好了没？"
1636,"是教我们做人要善良得有锋芒"
1636,"这一波回忆杀真的是要命了"
1636,"纯妃的盒饭什么时候热好，赶紧的"
1636,"明玉是靠什么走到今天的"
1637,"历史上富察氏是乾隆一生的白月光，比剧里深情多了！"
1637,"你们给我等着，让你们多活几集"
1637,"呜呜呜呜呜呜傅璎大旗算是彻底倒了两个都倒了哭晕"
1637,"你们一个个都别想活着我这仇不会忘记"
1637,"历史上富察皇后是个好皇后，乾隆的真爱"
1637,"这一波回忆杀真的是要命了"
1638,"太虐心了，不想看下去了，再也看不到温柔美丽的皇后了"
1638,"明玉啊，你可长点心吧"
1638,"皇后那么善良我竟然忘了踏实知画"
1638,"说好一起到白头，家和偷偷焗了油"
1638,"于正我准你改历史"
1638,"历史上富察皇后是个好皇后，乾隆的真爱"
1639,"刚充了2W块，快快！把复活甲拿来纵给皇后穿上~~~"
1639,"来来来，这次我热了很多盒饭"
1639,"看到我火大，明玉这种智商后面死了也正常"
1639,"皇后演的真的好"
1639,"年龄大了看什么都流泪见不得这场面"
1639,"于正我准你改历史"
1640,"好美好善良的皇后，为何让她去领盒饭，看哭了我"
1640,"亲姐姐的案子和仇刚解决，又来新的了"
1640,"善良和勇敢是最好的两种性格善良保护别人勇敢保自己"
1640,"本宫比高贵人多活了十集"
1640,"刚充了2W块，快快！把复活甲拿来纵给皇后穿上~~~"
1640,"来来来，这次我热了很多盒饭"
1641,"秦岚的容音太让人印象深刻了，哭到停不下来"
1641,"皇后好善良呀怎么这个时候死掉了"
1641,"皇后最大的错就是善良"
1641,"好美好善良的皇后，为何让她去领盒饭，看哭了我"
1641,"亲姐姐的案子和仇刚解决，又来新的了"
1641,"本宫比高贵人多活了十集"
1642,"才走半集就出这么大事，真不让人省心后宫还得我来主持"
1642,"是时候开大了"
1642,"太让人伤感了这部剧，骗了我太多眼泪"
1642,"太虐了我先去休了尔晴再回来"
1642,"善良的人总是没有好命"
1642,"皇后最大的错就是善良"
1643,"璎珞，别哭我等着纯妃一起吃盒饭呢！嗯，真香!"
1643,"大猪蹄子你等着！本宫下辈子再来找你报仇！"
1643,"温柔善良的人"
1643,"导演我这么美你怎么就把我撤下了，不过瘾"
1643,"历史不是死在船上的吗改的太大了"
1643,"太虐了我先去休了尔晴再回来"
1644,"你们是多怕我，怎么我一出宫你们才敢闹事"
1644,"本宫活了40集，比起那些只能活2集的已经不容易了。"
1644,"真的好心疼好心疼呀"
1644,"好人不长命祸害活千年"
1644,"别哭别哭善良的人总是早早的就领盒饭了，"
1644,"纯妃，准备好吃盒饭吧！"
1645,"大师兄这次师父没被妖怪抓去，好师弟，但是被妖怪吃了"
1645,"明玉啊你长点心吧次次让坏人得逞"
1645,"看了二十来年清宫剧唯一一个好皇后！还领盒饭了！"
1645,"领了饭盒，一身轻松，管她什么责任不责任的"
1645,"这么好的一个皇后净落此下场"
1645,"真的好心疼好心疼呀"
1646,"不公平啊好人要有好报的为什么"
1646,"纯妃盒饭差不多快好了吧"
1646,"看了这么多清宫剧最喜欢的皇后"
1646,"我到时候一点一点帮你讨回来！"
1646,"皇后就是人太好了又不会保护自己"
1646,"看了二十来年清宫剧唯一一个好皇后！还领盒饭了！"
1647,"也许这才是真正的历史，史书记载一般都是会保全名誉"
1647,"开启新的复仇之路"
1647,"这么温柔这么好的皇后娘娘"
1647,"我长得像梅艳芳"
1647,"所以从此我不想再做好人好人没有好报"
1647,"不公平啊好人要有好报的为什么"
1648,"她不是缺了智慧，她只是不愿意相信，不愿意相信“忠诚”如纯妃有一天真的会为了自己的儿子对她的孩子下手。"
1648,"复仇女神已上线，纯妃等着吧，你盒饭快热好了"
1648,"璎珞要黑化了好期待杀尽欺负过皇后的那些大猪蹄子"
1648,"本宫活了40集，活到第6集己经很不容易了。"
1648,"劳资主角光环搞死你们"
1648,"也许这才是真正的历史，史书记载一般都是会保全名誉"
1649,"技能冷却好了准备开大"
1649,"高可爱我来找你玩了"
1649,"看了这么久，这次忍不住流泪了，太感人了"
1649,"我这么善良，活了40集不容易了"
1649,"不科学！这么善良的皇后居然这样下场"
1649,"真香警告所有人"
1650,"这里如果要很感人，演员的眼泪要大颗大颗的使劲往下掉"
1650,"温柔美丽的皇后，好舍不得"
1650,"皇后你要知道因为你让璎珞走会失去你儿子你还劝她走"
1650,"技能冷却好了准备开大"
1650,"看了这么久，这次忍不住流泪了，太感人了"
1650,"我这么善良，活了40集不容易了"
1651,"看到这里深刻觉得人不能太善良了"
1651,"从第一集善良到最后的皇后"
1651,"完了，那么好的皇后娘娘，领盒饭去了"
1651,"皇后娘娘好美"
1651,"高贵妃走了，皇后也走了。两大主角走了"
1651,"眼睛好像开了挂眼泪控制不住的流"
1652,"要是皇后生的是格格多好啊"
1652,"尔晴我劝你善良"
1652,"老天，皇后下辈子一定要很幸福很幸福很幸福"
1652,"为什么本宫的姐姐都走了，没事，本宫会为你们复仇的"
1652,"突然觉得皇后和高高都是一样的，都在努力的不失去自己"
1652,"完了，那么好的皇后娘娘，领盒饭去了"
1653,"全世界最大的谎话就是好人有好报"
1653,"以她的品性，如此柔弱的女子，皇后之位必定不能长久啊"
1653,"魏璎珞的后半生都是为了皇后娘娘活的。"
1653,"多好的皇后就这样走了"
1653,"大晚上哭到停不下来"
1653,"要是皇后生的是格格多好啊"
1654,"非要跟历史吻合的拜托你去看历史书好吧加油考一百分"
1654,"看了这么多集还是本宫善良"
1654,"皇后真的好美好温柔。心疼死了。太虐了"
1654,"于妈你不善良，历史上本宫明明是病死的"
1654,"皇后娘娘：本宫去领盒饭了，璎珞照顾好自己"
1654,"大晚上哭到停不下来"
1655,"富察一家个个都是正直善良之人啊为何无好报"
1655,"真心想把这些反派赶下十八层地狱，食其肉饮其血"
1655,"多温柔的皇后啊，这怕不是最好的皇后了吧"
1655,"还是高贵妃善良"
1655,"令后大旗没有倒！无论世事如何变化，令后永远真爱啊！"
1655,"皇后真的好美好温柔。心疼死了。太虐了"
1656,"这戏看得我头晕眼睛红胀，实名举报，不忍了，要哭出来"
1656,"好人没好报老天不开眼"
1656,"世界上到底是好人多还是坏人多？"
1656,"我善良多了"
1656,"这是最温柔最善良的皇后"
1656,"富察一家个个都是正直善良之人啊为何无好报"
1657,"皇后这样善良的人，身边只会有璎珞这种直爽性格的人"
1657,"坏女人得到了全部好女人只得到了一个好字"
1657,"尔睛是不是说了让皇后难以入耳的话她才选择自尽"
1657,"一个个的洗干净等着吧。大招马上好"
1657,"好人总是要经历很多痛苦才死而坏人死的很容易"
1657,"皇后，三环的房子都买好了。就等你了"
1658,"大猪蹄子没用的大猪蹄子你会后悔的"
1658,"我还没想领盒饭那么快"
1658,"历史上的富察就是温柔贤淑"
1658,"我活了四十集"
1658,"善良要带点锋芒，皇后要是不善良你们还喜欢吗？"
1658,"本宫和璎珞才是真爱"
